itemid,datasetid,fold,hasbird
148150.wav,ff1010bird,3,0
148154.wav,ff1010bird,3,0
148155.wav,ff1010bird,3,1
148171.wav,ff1010bird,3,0
148213.wav,ff1010bird,3,1
148226.wav,ff1010bird,3,1
148227.wav,ff1010bird,3,0
148228.wav,ff1010bird,3,0
148229.wav,ff1010bird,3,1
148230.wav,ff1010bird,3,1
148265.wav,ff1010bird,3,0
148288.wav,ff1010bird,3,0
148314.wav,ff1010bird,3,1
148326.wav,ff1010bird,3,0
148327.wav,ff1010bird,3,0
148355.wav,ff1010bird,3,0
148356.wav,ff1010bird,3,0
148410.wav,ff1010bird,3,0
148419.wav,ff1010bird,3,0
148422.wav,ff1010bird,3,0
148461.wav,ff1010bird,3,0
148643.wav,ff1010bird,3,1
148652.wav,ff1010bird,3,0
148813.wav,ff1010bird,3,0
148814.wav,ff1010bird,3,0
148817.wav,ff1010bird,3,0
148844.wav,ff1010bird,3,0
148870.wav,ff1010bird,3,1
148871.wav,ff1010bird,3,1
148872.wav,ff1010bird,3,1
148877.wav,ff1010bird,3,1
148878.wav,ff1010bird,3,1
148879.wav,ff1010bird,3,1
148942.wav,ff1010bird,3,1
149006.wav,ff1010bird,3,1
149007.wav,ff1010bird,3,1
149011.wav,ff1010bird,3,1
149041.wav,ff1010bird,3,0
149049.wav,ff1010bird,3,0
149065.wav,ff1010bird,3,1
149070.wav,ff1010bird,3,0
149073.wav,ff1010bird,3,0
149074.wav,ff1010bird,3,1
149077.wav,ff1010bird,3,0
149079.wav,ff1010bird,3,0
149083.wav,ff1010bird,3,0
149112.wav,ff1010bird,3,1
149138.wav,ff1010bird,3,0
149179.wav,ff1010bird,3,1
149186.wav,ff1010bird,3,0
149250.wav,ff1010bird,3,0
149251.wav,ff1010bird,3,0
149252.wav,ff1010bird,3,0
149253.wav,ff1010bird,3,0
149254.wav,ff1010bird,3,0
149275.wav,ff1010bird,3,0
149276.wav,ff1010bird,3,0
149292.wav,ff1010bird,3,0
149293.wav,ff1010bird,3,0
149294.wav,ff1010bird,3,0
149299.wav,ff1010bird,3,0
149326.wav,ff1010bird,3,0
149341.wav,ff1010bird,3,0
149352.wav,ff1010bird,3,1
149420.wav,ff1010bird,3,1
149455.wav,ff1010bird,3,0
149493.wav,ff1010bird,3,0
149742.wav,ff1010bird,3,1
149743.wav,ff1010bird,3,1
149748.wav,ff1010bird,3,1
149761.wav,ff1010bird,3,0
149762.wav,ff1010bird,3,1
149763.wav,ff1010bird,3,1
149816.wav,ff1010bird,3,0
149871.wav,ff1010bird,3,1
149925.wav,ff1010bird,3,0
149928.wav,ff1010bird,3,0
149929.wav,ff1010bird,3,0
149930.wav,ff1010bird,3,0
149931.wav,ff1010bird,3,0
149932.wav,ff1010bird,3,1
149976.wav,ff1010bird,3,1
149977.wav,ff1010bird,3,0
149989.wav,ff1010bird,3,0
150006.wav,ff1010bird,3,0
150028.wav,ff1010bird,3,0
150029.wav,ff1010bird,3,0
150042.wav,ff1010bird,3,1
150113.wav,ff1010bird,3,1
150161.wav,ff1010bird,3,0
150162.wav,ff1010bird,3,0
150163.wav,ff1010bird,3,0
150164.wav,ff1010bird,3,0
150165.wav,ff1010bird,3,0
150166.wav,ff1010bird,3,0
150167.wav,ff1010bird,3,0
150168.wav,ff1010bird,3,0
150169.wav,ff1010bird,3,0
150175.wav,ff1010bird,3,1
150189.wav,ff1010bird,3,1
150190.wav,ff1010bird,3,1
150191.wav,ff1010bird,3,1
150193.wav,ff1010bird,3,0
150194.wav,ff1010bird,3,1
150195.wav,ff1010bird,3,1
150196.wav,ff1010bird,3,0
150233.wav,ff1010bird,3,1
150328.wav,ff1010bird,3,0
150337.wav,ff1010bird,3,0
150338.wav,ff1010bird,3,0
150364.wav,ff1010bird,3,0
150408.wav,ff1010bird,3,0
150436.wav,ff1010bird,3,1
150534.wav,ff1010bird,3,0
150854.wav,ff1010bird,3,1
150856.wav,ff1010bird,3,0
150861.wav,ff1010bird,3,1
150865.wav,ff1010bird,3,1
150873.wav,ff1010bird,3,1
150881.wav,ff1010bird,3,0
150882.wav,ff1010bird,3,1
150888.wav,ff1010bird,3,1
150889.wav,ff1010bird,3,1
150946.wav,ff1010bird,3,0
150947.wav,ff1010bird,3,0
150948.wav,ff1010bird,3,0
150974.wav,ff1010bird,3,1
150975.wav,ff1010bird,3,1
150976.wav,ff1010bird,3,0
151189.wav,ff1010bird,3,0
151190.wav,ff1010bird,3,0
151192.wav,ff1010bird,3,0
151195.wav,ff1010bird,3,0
151241.wav,ff1010bird,3,1
151244.wav,ff1010bird,3,0
151254.wav,ff1010bird,3,0
151255.wav,ff1010bird,3,0
151381.wav,ff1010bird,3,0
151382.wav,ff1010bird,3,0
151383.wav,ff1010bird,3,0
151384.wav,ff1010bird,3,0
151385.wav,ff1010bird,3,0
151386.wav,ff1010bird,3,0
151388.wav,ff1010bird,3,1
151464.wav,ff1010bird,3,0
151550.wav,ff1010bird,3,1
151561.wav,ff1010bird,3,1
151598.wav,ff1010bird,3,1
151599.wav,ff1010bird,3,1
151773.wav,ff1010bird,3,1
151774.wav,ff1010bird,3,1
151775.wav,ff1010bird,3,1
151776.wav,ff1010bird,3,0
151777.wav,ff1010bird,3,0
151807.wav,ff1010bird,3,0
151808.wav,ff1010bird,3,0
151816.wav,ff1010bird,3,0
151829.wav,ff1010bird,3,1
151830.wav,ff1010bird,3,0
152039.wav,ff1010bird,3,0
152338.wav,ff1010bird,3,1
152394.wav,ff1010bird,3,1
152546.wav,ff1010bird,3,1
152548.wav,ff1010bird,3,0
152549.wav,ff1010bird,3,1
152584.wav,ff1010bird,3,0
152656.wav,ff1010bird,3,0
152662.wav,ff1010bird,3,1
152778.wav,ff1010bird,3,0
152804.wav,ff1010bird,3,0
152907.wav,ff1010bird,3,0
152938.wav,ff1010bird,3,0
152985.wav,ff1010bird,3,0
153126.wav,ff1010bird,3,0
153376.wav,ff1010bird,3,1
153407.wav,ff1010bird,3,0
153457.wav,ff1010bird,3,1
153486.wav,ff1010bird,3,0
153500.wav,ff1010bird,3,1
153501.wav,ff1010bird,3,1
153502.wav,ff1010bird,3,1
153503.wav,ff1010bird,3,1
153537.wav,ff1010bird,3,1
153538.wav,ff1010bird,3,0
153542.wav,ff1010bird,3,0
153543.wav,ff1010bird,3,0
153545.wav,ff1010bird,3,0
153552.wav,ff1010bird,3,0
153553.wav,ff1010bird,3,0
153567.wav,ff1010bird,3,0
153572.wav,ff1010bird,3,0
153575.wav,ff1010bird,3,0
154735.wav,ff1010bird,3,0
154794.wav,ff1010bird,3,0
154812.wav,ff1010bird,3,0
154911.wav,ff1010bird,3,0
154912.wav,ff1010bird,3,0
154913.wav,ff1010bird,3,0
154916.wav,ff1010bird,3,1
154917.wav,ff1010bird,3,1
154918.wav,ff1010bird,3,0
154919.wav,ff1010bird,3,1
154920.wav,ff1010bird,3,1
154921.wav,ff1010bird,3,1
154961.wav,ff1010bird,3,0
154976.wav,ff1010bird,3,1
155015.wav,ff1010bird,3,0
155048.wav,ff1010bird,3,0
155049.wav,ff1010bird,3,0
155050.wav,ff1010bird,3,0
155051.wav,ff1010bird,3,0
155093.wav,ff1010bird,3,0
155094.wav,ff1010bird,3,0
155095.wav,ff1010bird,3,0
155096.wav,ff1010bird,3,0
155097.wav,ff1010bird,3,0
155098.wav,ff1010bird,3,0
155111.wav,ff1010bird,3,0
155112.wav,ff1010bird,3,0
155113.wav,ff1010bird,3,0
155114.wav,ff1010bird,3,0
155116.wav,ff1010bird,3,0
155117.wav,ff1010bird,3,0
155118.wav,ff1010bird,3,0
155119.wav,ff1010bird,3,0
155120.wav,ff1010bird,3,0
155121.wav,ff1010bird,3,0
155123.wav,ff1010bird,3,0
155124.wav,ff1010bird,3,0
155125.wav,ff1010bird,3,1
155126.wav,ff1010bird,3,0
155127.wav,ff1010bird,3,0
155128.wav,ff1010bird,3,0
155129.wav,ff1010bird,3,0
155130.wav,ff1010bird,3,0
155131.wav,ff1010bird,3,0
155132.wav,ff1010bird,3,0
155143.wav,ff1010bird,3,0
155146.wav,ff1010bird,3,0
155179.wav,ff1010bird,3,0
155180.wav,ff1010bird,3,0
155181.wav,ff1010bird,3,0
155182.wav,ff1010bird,3,0
155192.wav,ff1010bird,3,0
155193.wav,ff1010bird,3,0
155194.wav,ff1010bird,3,0
155195.wav,ff1010bird,3,0
155196.wav,ff1010bird,3,0
155197.wav,ff1010bird,3,0
155198.wav,ff1010bird,3,0
155199.wav,ff1010bird,3,0
155200.wav,ff1010bird,3,0
155201.wav,ff1010bird,3,0
155202.wav,ff1010bird,3,0
155203.wav,ff1010bird,3,0
155204.wav,ff1010bird,3,0
155205.wav,ff1010bird,3,0
155206.wav,ff1010bird,3,0
155207.wav,ff1010bird,3,0
155208.wav,ff1010bird,3,0
155209.wav,ff1010bird,3,0
155210.wav,ff1010bird,3,0
155211.wav,ff1010bird,3,0
155212.wav,ff1010bird,3,0
155213.wav,ff1010bird,3,0
155214.wav,ff1010bird,3,0
155215.wav,ff1010bird,3,0
155216.wav,ff1010bird,3,0
155217.wav,ff1010bird,3,0
155218.wav,ff1010bird,3,0
155219.wav,ff1010bird,3,1
155220.wav,ff1010bird,3,1
155221.wav,ff1010bird,3,1
155222.wav,ff1010bird,3,1
155223.wav,ff1010bird,3,0
155224.wav,ff1010bird,3,0
155225.wav,ff1010bird,3,1
155226.wav,ff1010bird,3,1
155227.wav,ff1010bird,3,1
155228.wav,ff1010bird,3,0
155229.wav,ff1010bird,3,1
155230.wav,ff1010bird,3,0
155231.wav,ff1010bird,3,1
155232.wav,ff1010bird,3,1
155233.wav,ff1010bird,3,1
155234.wav,ff1010bird,3,0
155237.wav,ff1010bird,3,1
155239.wav,ff1010bird,3,0
155240.wav,ff1010bird,3,1
155241.wav,ff1010bird,4,0
155242.wav,ff1010bird,4,1
155243.wav,ff1010bird,4,1
155247.wav,ff1010bird,4,0
155248.wav,ff1010bird,4,1
155249.wav,ff1010bird,4,0
155250.wav,ff1010bird,4,0
155251.wav,ff1010bird,4,0
155252.wav,ff1010bird,4,1
155262.wav,ff1010bird,4,1
155263.wav,ff1010bird,4,0
155264.wav,ff1010bird,4,0
155265.wav,ff1010bird,4,1
155269.wav,ff1010bird,4,1
155270.wav,ff1010bird,4,1
155279.wav,ff1010bird,4,0
155280.wav,ff1010bird,4,1
155282.wav,ff1010bird,4,1
155283.wav,ff1010bird,4,0
155284.wav,ff1010bird,4,0
155285.wav,ff1010bird,4,0
155286.wav,ff1010bird,4,0
155287.wav,ff1010bird,4,1
155288.wav,ff1010bird,4,1
155290.wav,ff1010bird,4,1
155291.wav,ff1010bird,4,1
155292.wav,ff1010bird,4,1
155293.wav,ff1010bird,4,0
155295.wav,ff1010bird,4,0
155296.wav,ff1010bird,4,0
155297.wav,ff1010bird,4,0
155298.wav,ff1010bird,4,0
155299.wav,ff1010bird,4,1
155300.wav,ff1010bird,4,1
155301.wav,ff1010bird,4,0
155361.wav,ff1010bird,4,1
155379.wav,ff1010bird,4,0
155382.wav,ff1010bird,4,1
155383.wav,ff1010bird,4,0
155395.wav,ff1010bird,4,0
155396.wav,ff1010bird,4,0
155439.wav,ff1010bird,4,1
155619.wav,ff1010bird,4,0
155637.wav,ff1010bird,4,0
155638.wav,ff1010bird,4,0
155639.wav,ff1010bird,4,0
155641.wav,ff1010bird,4,0
155655.wav,ff1010bird,4,1
155719.wav,ff1010bird,4,1
155747.wav,ff1010bird,4,1
156017.wav,ff1010bird,4,0
156027.wav,ff1010bird,4,0
156034.wav,ff1010bird,4,0
156035.wav,ff1010bird,4,0
156036.wav,ff1010bird,4,0
156037.wav,ff1010bird,4,0
156039.wav,ff1010bird,4,0
156040.wav,ff1010bird,4,0
156041.wav,ff1010bird,4,0
156042.wav,ff1010bird,4,0
156043.wav,ff1010bird,4,0
156044.wav,ff1010bird,4,0
156046.wav,ff1010bird,4,0
156127.wav,ff1010bird,4,0
156142.wav,ff1010bird,4,0
156143.wav,ff1010bird,4,0
156144.wav,ff1010bird,4,0
156145.wav,ff1010bird,4,0
156146.wav,ff1010bird,4,0
156147.wav,ff1010bird,4,0
156149.wav,ff1010bird,4,0
156153.wav,ff1010bird,4,0
156190.wav,ff1010bird,4,1
156191.wav,ff1010bird,4,0
156196.wav,ff1010bird,4,0
156227.wav,ff1010bird,4,1
156354.wav,ff1010bird,4,0
156362.wav,ff1010bird,4,0
156363.wav,ff1010bird,4,0
156414.wav,ff1010bird,4,0
156415.wav,ff1010bird,4,0
156448.wav,ff1010bird,4,1
156523.wav,ff1010bird,4,1
156524.wav,ff1010bird,4,0
156525.wav,ff1010bird,4,1
156526.wav,ff1010bird,4,1
156594.wav,ff1010bird,4,0
156597.wav,ff1010bird,4,0
156606.wav,ff1010bird,4,0
156607.wav,ff1010bird,4,0
156608.wav,ff1010bird,4,1
156609.wav,ff1010bird,4,1
156619.wav,ff1010bird,4,1
156646.wav,ff1010bird,4,0
156647.wav,ff1010bird,4,0
156652.wav,ff1010bird,4,1
156653.wav,ff1010bird,4,0
156665.wav,ff1010bird,4,1
156666.wav,ff1010bird,4,1
156668.wav,ff1010bird,4,1
156673.wav,ff1010bird,4,0
156826.wav,ff1010bird,4,1
156905.wav,ff1010bird,4,0
156906.wav,ff1010bird,4,0
156938.wav,ff1010bird,4,1
156940.wav,ff1010bird,4,0
156945.wav,ff1010bird,4,1
156946.wav,ff1010bird,4,0
157162.wav,ff1010bird,4,1
157192.wav,ff1010bird,4,0
157193.wav,ff1010bird,4,1
157195.wav,ff1010bird,4,1
157204.wav,ff1010bird,4,0
157223.wav,ff1010bird,4,0
157227.wav,ff1010bird,4,0
157228.wav,ff1010bird,4,0
157240.wav,ff1010bird,4,0
157280.wav,ff1010bird,4,0
157284.wav,ff1010bird,4,0
157294.wav,ff1010bird,4,0
157305.wav,ff1010bird,4,0
157311.wav,ff1010bird,4,1
157312.wav,ff1010bird,4,1
157341.wav,ff1010bird,4,0
157369.wav,ff1010bird,4,1
157370.wav,ff1010bird,4,0
157371.wav,ff1010bird,4,1
157375.wav,ff1010bird,4,0
157376.wav,ff1010bird,4,0
157380.wav,ff1010bird,4,0
157381.wav,ff1010bird,4,0
157390.wav,ff1010bird,4,0
157391.wav,ff1010bird,4,0
157392.wav,ff1010bird,4,0
157393.wav,ff1010bird,4,0
157395.wav,ff1010bird,4,0
157397.wav,ff1010bird,4,0
157398.wav,ff1010bird,4,0
157403.wav,ff1010bird,4,1
157404.wav,ff1010bird,4,1
157462.wav,ff1010bird,4,0
157467.wav,ff1010bird,4,0
157468.wav,ff1010bird,4,0
157469.wav,ff1010bird,4,0
157470.wav,ff1010bird,4,0
157471.wav,ff1010bird,4,0
157472.wav,ff1010bird,4,0
157473.wav,ff1010bird,4,0
157474.wav,ff1010bird,4,0
157475.wav,ff1010bird,4,0
157511.wav,ff1010bird,4,0
157512.wav,ff1010bird,4,0
157513.wav,ff1010bird,4,0
157514.wav,ff1010bird,4,0
157515.wav,ff1010bird,4,0
157579.wav,ff1010bird,4,0
157580.wav,ff1010bird,4,1
157595.wav,ff1010bird,4,0
157596.wav,ff1010bird,4,0
157597.wav,ff1010bird,4,1
157598.wav,ff1010bird,4,1
157599.wav,ff1010bird,4,0
157600.wav,ff1010bird,4,0
157611.wav,ff1010bird,4,0
157642.wav,ff1010bird,4,0
157643.wav,ff1010bird,4,0
157644.wav,ff1010bird,4,0
157645.wav,ff1010bird,4,0
157646.wav,ff1010bird,4,0
157647.wav,ff1010bird,4,0
157648.wav,ff1010bird,4,0
157649.wav,ff1010bird,4,0
157650.wav,ff1010bird,4,0
157651.wav,ff1010bird,4,0
157652.wav,ff1010bird,4,0
157653.wav,ff1010bird,4,0
157678.wav,ff1010bird,4,1
157711.wav,ff1010bird,4,0
157713.wav,ff1010bird,4,0
157714.wav,ff1010bird,4,0
157726.wav,ff1010bird,4,1
157733.wav,ff1010bird,4,0
157735.wav,ff1010bird,4,0
157740.wav,ff1010bird,4,0
157742.wav,ff1010bird,4,1
157762.wav,ff1010bird,4,1
157767.wav,ff1010bird,4,1
157768.wav,ff1010bird,4,1
157769.wav,ff1010bird,4,1
157822.wav,ff1010bird,4,0
157828.wav,ff1010bird,4,0
157829.wav,ff1010bird,4,0
157830.wav,ff1010bird,4,0
157854.wav,ff1010bird,4,0
157861.wav,ff1010bird,4,0
157862.wav,ff1010bird,4,0
157863.wav,ff1010bird,4,1
157864.wav,ff1010bird,4,0
157883.wav,ff1010bird,4,0
157897.wav,ff1010bird,4,1
157899.wav,ff1010bird,4,1
157908.wav,ff1010bird,4,0
157909.wav,ff1010bird,4,0
157910.wav,ff1010bird,4,0
157911.wav,ff1010bird,4,0
157912.wav,ff1010bird,4,0
157913.wav,ff1010bird,4,0
157914.wav,ff1010bird,4,0
157915.wav,ff1010bird,4,0
158191.wav,ff1010bird,4,1
158434.wav,ff1010bird,4,0
158435.wav,ff1010bird,4,0
158438.wav,ff1010bird,4,1
158439.wav,ff1010bird,4,0
158591.wav,ff1010bird,4,0
158592.wav,ff1010bird,4,0
158593.wav,ff1010bird,4,0
158594.wav,ff1010bird,4,1
158595.wav,ff1010bird,4,0
158596.wav,ff1010bird,4,0
158597.wav,ff1010bird,4,1
158598.wav,ff1010bird,4,0
158599.wav,ff1010bird,4,0
158600.wav,ff1010bird,4,0
158601.wav,ff1010bird,4,0
158602.wav,ff1010bird,4,0
158603.wav,ff1010bird,4,0
158604.wav,ff1010bird,4,0
158605.wav,ff1010bird,4,0
158606.wav,ff1010bird,4,0
158607.wav,ff1010bird,4,0
158608.wav,ff1010bird,4,0
158609.wav,ff1010bird,4,0
158610.wav,ff1010bird,4,0
158611.wav,ff1010bird,4,0
158612.wav,ff1010bird,4,0
158613.wav,ff1010bird,4,0
158614.wav,ff1010bird,4,0
158627.wav,ff1010bird,4,0
158727.wav,ff1010bird,4,0
158742.wav,ff1010bird,4,0
158743.wav,ff1010bird,4,0
158746.wav,ff1010bird,4,1
158753.wav,ff1010bird,4,0
158782.wav,ff1010bird,4,0
159156.wav,ff1010bird,4,0
159164.wav,ff1010bird,4,0
159165.wav,ff1010bird,4,0
159166.wav,ff1010bird,4,0
159167.wav,ff1010bird,4,0
159168.wav,ff1010bird,4,0
159169.wav,ff1010bird,4,0
159170.wav,ff1010bird,4,0
159171.wav,ff1010bird,4,0
159172.wav,ff1010bird,4,1
159173.wav,ff1010bird,4,0
159329.wav,ff1010bird,4,1
159435.wav,ff1010bird,4,0
159436.wav,ff1010bird,4,1
159437.wav,ff1010bird,4,0
159438.wav,ff1010bird,4,0
159439.wav,ff1010bird,4,0
159440.wav,ff1010bird,4,0
159441.wav,ff1010bird,4,0
159442.wav,ff1010bird,4,0
159443.wav,ff1010bird,4,0
159444.wav,ff1010bird,4,0
159449.wav,ff1010bird,4,0
159465.wav,ff1010bird,4,0
159492.wav,ff1010bird,4,0
159493.wav,ff1010bird,4,0
159498.wav,ff1010bird,4,0
159500.wav,ff1010bird,4,1
159512.wav,ff1010bird,4,0
159513.wav,ff1010bird,4,0
159543.wav,ff1010bird,4,0
159548.wav,ff1010bird,4,1
159695.wav,ff1010bird,4,0
159986.wav,ff1010bird,4,0
159987.wav,ff1010bird,4,0
159988.wav,ff1010bird,4,0
159989.wav,ff1010bird,4,0
159997.wav,ff1010bird,4,0
159998.wav,ff1010bird,4,0
159999.wav,ff1010bird,4,0
160000.wav,ff1010bird,4,0
160004.wav,ff1010bird,4,0
160005.wav,ff1010bird,4,0
160006.wav,ff1010bird,4,0
160009.wav,ff1010bird,4,0
160010.wav,ff1010bird,4,0
160011.wav,ff1010bird,4,1
160012.wav,ff1010bird,4,0
160013.wav,ff1010bird,4,1
160014.wav,ff1010bird,4,1
160015.wav,ff1010bird,4,1
160016.wav,ff1010bird,4,0
160017.wav,ff1010bird,4,0
160018.wav,ff1010bird,4,0
160038.wav,ff1010bird,4,0
160039.wav,ff1010bird,4,0
160040.wav,ff1010bird,4,0
160041.wav,ff1010bird,4,0
160142.wav,ff1010bird,4,0
160241.wav,ff1010bird,4,0
160242.wav,ff1010bird,4,1
160361.wav,ff1010bird,4,1
160427.wav,ff1010bird,4,1
160469.wav,ff1010bird,4,1
160489.wav,ff1010bird,4,0
160514.wav,ff1010bird,4,1
160517.wav,ff1010bird,4,0
160518.wav,ff1010bird,4,0
160519.wav,ff1010bird,4,0
160520.wav,ff1010bird,4,1
160521.wav,ff1010bird,4,0
160522.wav,ff1010bird,4,0
160523.wav,ff1010bird,4,0
160524.wav,ff1010bird,4,0
160525.wav,ff1010bird,4,0
160526.wav,ff1010bird,4,0
160527.wav,ff1010bird,4,0
160528.wav,ff1010bird,4,0
160529.wav,ff1010bird,4,0
160530.wav,ff1010bird,4,0
160531.wav,ff1010bird,4,0
160532.wav,ff1010bird,4,0
160533.wav,ff1010bird,4,0
160534.wav,ff1010bird,4,0
160535.wav,ff1010bird,4,0
160536.wav,ff1010bird,4,0
160537.wav,ff1010bird,4,0
160538.wav,ff1010bird,4,0
160539.wav,ff1010bird,4,0
160540.wav,ff1010bird,4,0
160564.wav,ff1010bird,4,0
160565.wav,ff1010bird,4,0
160566.wav,ff1010bird,4,0
160567.wav,ff1010bird,4,0
160568.wav,ff1010bird,4,1
160569.wav,ff1010bird,4,1
160570.wav,ff1010bird,4,1
160572.wav,ff1010bird,4,1
160573.wav,ff1010bird,4,1
160574.wav,ff1010bird,4,1
160575.wav,ff1010bird,4,1
160576.wav,ff1010bird,4,1
160579.wav,ff1010bird,4,0
160582.wav,ff1010bird,4,0
160584.wav,ff1010bird,4,0
160677.wav,ff1010bird,4,1
160784.wav,ff1010bird,4,0
160897.wav,ff1010bird,4,0
160908.wav,ff1010bird,4,0
160910.wav,ff1010bird,4,0
160911.wav,ff1010bird,4,0
161017.wav,ff1010bird,4,0
161026.wav,ff1010bird,4,0
161129.wav,ff1010bird,4,0
161192.wav,ff1010bird,4,0
161231.wav,ff1010bird,4,0
161278.wav,ff1010bird,4,0
161345.wav,ff1010bird,4,0
161491.wav,ff1010bird,4,0
161503.wav,ff1010bird,4,0
161519.wav,ff1010bird,4,0
161579.wav,ff1010bird,4,0
161582.wav,ff1010bird,4,0
161583.wav,ff1010bird,4,0
161584.wav,ff1010bird,4,1
161604.wav,ff1010bird,4,0
161605.wav,ff1010bird,4,0
161606.wav,ff1010bird,4,0
161607.wav,ff1010bird,4,0
161608.wav,ff1010bird,4,0
161609.wav,ff1010bird,4,0
161610.wav,ff1010bird,4,0
161618.wav,ff1010bird,4,0
161619.wav,ff1010bird,4,0
161620.wav,ff1010bird,4,0
161621.wav,ff1010bird,4,0
161640.wav,ff1010bird,4,1
161642.wav,ff1010bird,4,1
161643.wav,ff1010bird,4,1
161651.wav,ff1010bird,4,1
161678.wav,ff1010bird,4,0
161681.wav,ff1010bird,4,0
161686.wav,ff1010bird,4,0
161812.wav,ff1010bird,4,0
161816.wav,ff1010bird,4,1
161870.wav,ff1010bird,4,0
161871.wav,ff1010bird,4,1
161878.wav,ff1010bird,4,0
161879.wav,ff1010bird,4,0
161880.wav,ff1010bird,4,0
161883.wav,ff1010bird,4,0
161886.wav,ff1010bird,4,0
161888.wav,ff1010bird,4,0
161889.wav,ff1010bird,4,0
161890.wav,ff1010bird,4,0
161893.wav,ff1010bird,4,0
161896.wav,ff1010bird,4,0
161897.wav,ff1010bird,4,0
161922.wav,ff1010bird,4,0
161923.wav,ff1010bird,4,0
161924.wav,ff1010bird,4,1
161927.wav,ff1010bird,4,0
161928.wav,ff1010bird,4,0
161929.wav,ff1010bird,4,0
161933.wav,ff1010bird,4,1
161971.wav,ff1010bird,4,0
161972.wav,ff1010bird,4,0
161980.wav,ff1010bird,4,1
162083.wav,ff1010bird,4,1
162084.wav,ff1010bird,4,0
162103.wav,ff1010bird,4,0
162127.wav,ff1010bird,4,0
162159.wav,ff1010bird,4,0
162180.wav,ff1010bird,4,1
162223.wav,ff1010bird,4,0
162224.wav,ff1010bird,4,0
162230.wav,ff1010bird,4,1
162332.wav,ff1010bird,4,0
162333.wav,ff1010bird,4,0
162350.wav,ff1010bird,4,0
162366.wav,ff1010bird,4,1
162450.wav,ff1010bird,4,0
162452.wav,ff1010bird,4,0
162487.wav,ff1010bird,4,0
162488.wav,ff1010bird,4,0
162489.wav,ff1010bird,4,0
162490.wav,ff1010bird,4,0
162491.wav,ff1010bird,4,0
162558.wav,ff1010bird,4,1
162559.wav,ff1010bird,4,1
162561.wav,ff1010bird,4,1
162562.wav,ff1010bird,4,1
162563.wav,ff1010bird,4,1
162565.wav,ff1010bird,4,1
162578.wav,ff1010bird,4,0
162579.wav,ff1010bird,4,0
162625.wav,ff1010bird,4,0
162627.wav,ff1010bird,4,0
162628.wav,ff1010bird,4,0
162629.wav,ff1010bird,4,0
162648.wav,ff1010bird,4,1
162662.wav,ff1010bird,4,0
162663.wav,ff1010bird,4,0
162665.wav,ff1010bird,4,0
162666.wav,ff1010bird,4,0
162667.wav,ff1010bird,4,0
162676.wav,ff1010bird,4,0
162682.wav,ff1010bird,4,0
162683.wav,ff1010bird,4,0
162684.wav,ff1010bird,4,0
162685.wav,ff1010bird,4,0
162686.wav,ff1010bird,4,0
162687.wav,ff1010bird,4,0
162688.wav,ff1010bird,4,0
162689.wav,ff1010bird,4,0
162690.wav,ff1010bird,4,0
162691.wav,ff1010bird,4,0
162692.wav,ff1010bird,4,0
162693.wav,ff1010bird,4,0
162694.wav,ff1010bird,4,0
162695.wav,ff1010bird,4,0
162696.wav,ff1010bird,4,0
162706.wav,ff1010bird,4,0
162710.wav,ff1010bird,4,0
162711.wav,ff1010bird,4,0
162712.wav,ff1010bird,4,0
162713.wav,ff1010bird,4,0
162717.wav,ff1010bird,4,0
162719.wav,ff1010bird,4,0
162720.wav,ff1010bird,4,1
162721.wav,ff1010bird,4,0
162722.wav,ff1010bird,4,0
162727.wav,ff1010bird,4,0
162729.wav,ff1010bird,4,0
162731.wav,ff1010bird,4,0
162732.wav,ff1010bird,4,0
162733.wav,ff1010bird,4,0
162734.wav,ff1010bird,4,0
162736.wav,ff1010bird,4,1
162738.wav,ff1010bird,4,0
162741.wav,ff1010bird,4,0
162743.wav,ff1010bird,4,1
162744.wav,ff1010bird,4,1
162748.wav,ff1010bird,4,0
162749.wav,ff1010bird,4,0
162750.wav,ff1010bird,4,0
162752.wav,ff1010bird,4,0
162753.wav,ff1010bird,4,0
162768.wav,ff1010bird,4,0
162818.wav,ff1010bird,4,0
162819.wav,ff1010bird,4,0
162854.wav,ff1010bird,4,0
162879.wav,ff1010bird,4,1
162881.wav,ff1010bird,4,1
163115.wav,ff1010bird,4,1
163116.wav,ff1010bird,4,0
163120.wav,ff1010bird,4,0
163124.wav,ff1010bird,4,0
163163.wav,ff1010bird,4,1
163264.wav,ff1010bird,4,0
163327.wav,ff1010bird,4,0
163432.wav,ff1010bird,4,0
163434.wav,ff1010bird,4,0
163454.wav,ff1010bird,4,0
163463.wav,ff1010bird,4,0
163499.wav,ff1010bird,4,1
163688.wav,ff1010bird,4,0
163727.wav,ff1010bird,4,1
164053.wav,ff1010bird,4,0
164062.wav,ff1010bird,4,1
164118.wav,ff1010bird,4,0
164119.wav,ff1010bird,4,0
164120.wav,ff1010bird,4,0
164162.wav,ff1010bird,4,0
164163.wav,ff1010bird,4,0
164164.wav,ff1010bird,4,0
164165.wav,ff1010bird,4,0
164166.wav,ff1010bird,4,0
164167.wav,ff1010bird,4,0
164168.wav,ff1010bird,4,0
164169.wav,ff1010bird,4,0
164171.wav,ff1010bird,4,0
164172.wav,ff1010bird,4,1
164174.wav,ff1010bird,4,0
164175.wav,ff1010bird,4,1
164176.wav,ff1010bird,4,0
164177.wav,ff1010bird,4,0
164178.wav,ff1010bird,4,0
